country,year,region_wb,region_un,region_un_sub,incomegroup,population,gdp,gini,palma,bottom20,top20
West Bank and Gaza,2007,Middle East and North Africa,Asia,Western Asia,Lower middle income,3736691.0,4769.5234375,43.07328033447266,2.191803455352783,4.567862510681152,40.06717300415039
West Bank and Gaza,2008,Middle East and North Africa,Asia,Western Asia,Lower middle income,3829041.0,4984.8056640625,46.54818725585938,2.701729297637939,3.64972710609436,41.18287658691406
West Bank and Gaza,2010,Middle East and North Africa,Asia,Western Asia,Lower middle income,4016916.0,5432.24365234375,43.50303649902344,2.254838705062866,4.589820384979248,40.11579513549805
West Bank and Gaza,2011,Middle East and North Africa,Asia,Western Asia,Lower middle income,4115908.25,5805.3212890625,44.78173065185547,2.406318664550781,4.430442333221436,40.86357879638672
West Bank and Gaza,2012,Middle East and North Africa,Asia,Western Asia,Lower middle income,4215313.0,6009.109375,43.29533386230469,2.224999666213989,4.590000152587891,40.39225006103516
West Bank and Gaza,2017,Middle East and North Africa,Asia,Western Asia,Lower middle income,4742743.0,6426.79541015625,44.89561462402344,2.463677883148193,4.020401954650879,40.82369995117188
Romania,1992,Europe and Central Asia,Europe,Eastern Europe,High income,22912392.0,13312.7978515625,25.48421859741211,0.8562341928482056,9.220921516418457,31.95746803283691
Romania,1994,Europe and Central Asia,Europe,Eastern Europe,High income,22756242.0,14087.380859375,28.1956901550293,1.011135697364807,8.850886344909668,33.41144180297852
Romania,1995,Europe and Central Asia,Europe,Eastern Europe,High income,22657722.0,14995.828125,30.5418643951416,1.147517204284668,8.060001373291016,34.26391983032227
Romania,1997,Europe and Central Asia,Europe,Eastern Europe,High income,22411514.0,14911.8984375,29.92676544189453,1.11162543296814,8.309170722961426,34.08782577514648
Romania,2007,Europe and Central Asia,Europe,Eastern Europe,High income,20870716.0,24545.505859375,39.79727172851563,1.85015857219696,4.979999542236328,38.10839462280273
Romania,2008,Europe and Central Asia,Europe,Eastern Europe,High income,20718742.0,27280.908203125,37.67951202392578,1.634957790374756,5.440544128417969,37.29421615600586
Romania,2009,Europe and Central Asia,Europe,Eastern Europe,High income,20576928.0,25991.533203125,36.71458435058594,1.542294025421143,5.591117858886719,36.79347229003906
Romania,2010,Europe and Central Asia,Europe,Eastern Europe,High income,20432574.0,25125.14453125,35.63304138183594,1.453521013259888,5.930000305175781,36.34986114501953
Romania,2011,Europe and Central Asia,Europe,Eastern Europe,High income,20282012.0,26384.123046875,35.78924179077148,1.451817989349365,5.570557117462158,36.57670211791992
Romania,2012,Europe and Central Asia,Europe,Eastern Europe,High income,20158452.0,27006.3359375,36.26857757568359,1.480780243873596,5.330533981323242,36.98211288452148
Romania,2013,Europe and Central Asia,Europe,Eastern Europe,High income,20062922.0,27182.369140625,36.88210678100586,1.541516065597534,5.150515556335449,37.06280517578125
Romania,2014,Europe and Central Asia,Europe,Eastern Europe,High income,19968174.0,28407.40234375,37.1864128112793,1.576898813247681,4.800000190734863,36.89554214477539
Romania,2015,Europe and Central Asia,Europe,Eastern Europe,High income,19871020.0,29442.3046875,39.26687240600586,1.798853874206543,4.430443286895752,36.38436508178711
Romania,2016,Europe and Central Asia,Europe,Eastern Europe,High income,19777050.0,30458.5625,36.32699966430664,1.501806378364563,4.859514236450195,36.15877532958984
Romania,2017,Europe and Central Asia,Europe,Eastern Europe,High income,19689400.0,33145.8203125,34.71218872070313,1.364469528198242,5.399999141693115,35.66796493530273
Romania,2018,Europe and Central Asia,Europe,Eastern Europe,High income,19597872.0,35381.91015625,36.21533966064453,1.485986590385437,5.151029109954834,36.62921524047852
Romania,2019,Europe and Central Asia,Europe,Eastern Europe,High income,19501542.0,36964.2578125,35.94907379150391,1.45285165309906,5.309999942779541,36.64106750488281
Romania,2020,Europe and Central Asia,Europe,Eastern Europe,High income,19392468.0,35802.69140625,35.065185546875,1.405019640922546,5.491098880767822,36.11561965942383
Romania,2021,Europe and Central Asia,Europe,Eastern Europe,High income,19248160.0,38071.17578125,35.10783767700195,1.395534634590149,5.260526180267334,35.72219085693359
Romania,2022,Europe and Central Asia,Europe,Eastern Europe,High income,19166772.0,39733.65625,34.13145065307617,1.318578839302063,5.800000190734863,35.60081100463867
Romania,2023,Europe and Central Asia,Europe,Eastern Europe,High income,19118478.0,40665.52734375,32.32168197631836,1.190225958824158,5.849416255950928,34.54385375976563
Russia,1993,Europe and Central Asia,Europe,Eastern Europe,High income,148135424.0,22122.291015625,50.70880508422852,3.434253215789795,3.09780478477478,41.48265838623047
Russia,1996,Europe and Central Asia,Europe,Eastern Europe,High income,148084576.0,17879.921875,51.23785018920898,3.554020166397095,2.942153215408325,41.39632415771484
Russia,1997,Europe and Central Asia,Europe,Eastern Europe,High income,147853760.0,18160.228515625,43.83816528320313,2.30649209022522,4.679213523864746,38.70858001708984
Russia,1998,Europe and Central Asia,Europe,Eastern Europe,High income,147635536.0,17226.2265625,43.63709259033203,2.277771472930908,4.599839210510254,38.69345855712891
Russia,1999,Europe and Central Asia,Europe,Eastern Europe,High income,147241968.0,18385.46484375,42.92876434326172,2.186541318893433,4.670468330383301,38.3572998046875
Russia,2000,Europe and Central Asia,Europe,Eastern Europe,High income,146717776.0,20309.267578125,42.58248138427734,2.144917249679565,4.830482006072998,38.281005859375
Russia,2004,Europe and Central Asia,Europe,Eastern Europe,High income,145180096.0,26157.556640625,38.59689712524414,1.704801082611084,5.559999465942383,37.51807403564453
Russia,2007,Europe and Central Asia,Europe,Eastern Europe,High income,143859760.0,32962.30078125,34.55460739135742,1.372432351112366,6.299999713897705,36.30376815795898
Russia,2010,Europe and Central Asia,Europe,Eastern Europe,High income,143934464.0,33399.92578125,34.5626335144043,1.380648136138916,6.510650634765625,35.71358871459961
Russia,2012,Europe and Central Asia,Europe,Eastern Europe,High income,144291024.0,36104.2734375,37.70126342773438,1.623841762542725,6.17938232421875,38.24707412719727
Russia,2014,Europe and Central Asia,Europe,Eastern Europe,High income,144925648.0,36217.96484375,36.61514282226563,1.545504808425903,6.419998645782471,37.2397346496582
Russia,2015,Europe and Central Asia,Europe,Eastern Europe,High income,145307616.0,35393.5703125,36.02404403686523,1.496136546134949,6.52934741973877,37.03560256958008
Russia,2016,Europe and Central Asia,Europe,Eastern Europe,High income,145778672.0,35361.546875,35.54497146606445,1.450796842575073,6.540655136108398,37.04442596435547
Russia,2017,Europe and Central Asia,Europe,Eastern Europe,High income,146186800.0,35932.234375,35.79765701293945,1.470296740531921,6.599339008331299,37.11503601074219
Russia,2018,Europe and Central Asia,Europe,Eastern Europe,High income,146430144.0,36908.3671875,34.5925178527832,1.373340249061584,6.890000343322754,36.58771133422852
Russia,2019,Europe and Central Asia,Europe,Eastern Europe,High income,146533056.0,37698.953125,34.63429260253906,1.387027502059937,6.989303112030029,36.75113296508789
Russia,2020,Europe and Central Asia,Europe,Eastern Europe,High income,146371296.0,36746.375,34.95520782470703,1.415113687515259,6.979301452636719,36.63714981079102
Russia,2021,Europe and Central Asia,Europe,Eastern Europe,High income,145836176.0,38938.49609375,33.06995010375977,1.284061908721924,7.63923454284668,35.82492446899414
Russia,2022,Europe and Central Asia,Europe,Eastern Europe,High income,145579904.0,38263.6171875,34.177734375,1.3576979637146,7.310001373291016,36.36875915527344
Russia,2023,Europe and Central Asia,Europe,Eastern Europe,High income,145440496.0,39753.45703125,33.1565055847168,1.296091914176941,7.799219608306885,35.69858932495117
Rwanda,2001,Sub-Saharan Africa,Africa,Eastern Africa,Low income,8287094.0,1092.250610351563,60.82441329956055,6.127099514007568,2.393484830856323,44.98957824707031
Rwanda,2006,Sub-Saharan Africa,Africa,Eastern Africa,Low income,9299246.0,1445.4755859375,63.48761749267578,7.359395027160645,1.851852059364319,45.89028549194336
Rwanda,2011,Sub-Saharan Africa,Africa,Eastern Africa,Low income,10573733.0,1872.614624023438,59.78569412231445,5.65466833114624,2.752111911773682,44.88823318481445
Rwanda,2014,Sub-Saharan Africa,Africa,Eastern Africa,Low income,11364757.0,2104.416015625,58.19247817993164,5.110062122344971,3.023972749710083,44.29522705078125
Rwanda,2017,Sub-Saharan Africa,Africa,Eastern Africa,Low income,12202060.0,2349.5888671875,57.1668701171875,4.822017192840576,3.080143213272095,44.25836563110352
Serbia and Montenegro,1997,Europe and Central Asia,Europe,Southern Europe,Upper middle income,10594159.0,25975.40234375,27.43011474609375,0.9683931469917297,8.949106216430664,32.87605667114258
Serbia and Montenegro,1998,Europe and Central Asia,Europe,Southern Europe,Upper middle income,10613708.0,27392.55859375,27.44191360473633,0.9742802381515503,9.188163757324219,33.03144073486328
Serbia and Montenegro,1999,Europe and Central Asia,Europe,Southern Europe,Upper middle income,10628857.0,24786.15234375,26.08647727966309,0.9020682573318481,9.509049415588379,32.53879547119141
Serbia and Montenegro,2000,Europe and Central Asia,Europe,Southern Europe,Upper middle income,10637366.0,25927.759765625,32.08745574951172,1.254649043083191,8.390840530395508,35.74001312255859
Serbia and Montenegro,2001,Europe and Central Asia,Europe,Southern Europe,Upper middle income,10645156.0,26811.62890625,28.07813262939453,1.03052031993866,9.191627502441406,33.23190689086914
Sudan,2009,Sub-Saharan Africa,Africa,Northern Africa,Low income,34569112.0,4188.0546875,54.75361251831055,4.278655529022217,2.980298519134521,42.26937866210938
Sudan,2014,Sub-Saharan Africa,Africa,Northern Africa,Low income,38823316.0,4207.50048828125,53.44857406616211,3.845036268234253,3.98873233795166,41.58433532714844
Senegal,1992,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,8168395.0,2874.0029296875,65.01612091064453,9.23251724243164,1.104477763175964,46.20895385742188
Senegal,1995,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,8848101.0,2835.03271484375,53.53792953491211,3.943037986755371,3.727828741073608,42.078369140625
Senegal,2002,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,10466214.0,3075.231689453125,55.08010482788086,4.279620170593262,3.524582147598267,42.75558471679688
Senegal,2006,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,11500094.0,3301.031494140625,53.67001342773438,4.016098976135254,3.253665447235107,42.11688613891602
Senegal,2012,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,13310495.0,3405.108642578125,54.63119888305664,4.263313293457031,3.081710577011108,42.66210556030273
Senegal,2019,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,16352922.0,4070.612548828125,52.91115188598633,3.782761812210083,3.941035032272339,41.94746017456055
Senegal,2022,Sub-Saharan Africa,Africa,Western Africa,Lower middle income,17651104.0,4227.7333984375,51.20427703857422,3.427979707717896,4.167922019958496,41.13688659667969
Singapore,2003,East Asia and the Pacific,Asia,South-eastern Asia,High income,4138245.0,71567.1328125,43.48678970336914,2.255902767181396,3.990398645401001,40.24868011474609
Singapore,2008,East Asia and the Pacific,Asia,South-eastern Asia,High income,4806741.0,86952.4609375,40.11451721191406,1.86819589138031,4.869999885559082,38.82478332519531
Singapore,2009,East Asia and the Pacific,Asia,South-eastern Asia,High income,4968568.0,84477.125,39.37340545654297,1.787083625793457,4.950493812561035,38.25652313232422
Singapore,2010,East Asia and the Pacific,Asia,South-eastern Asia,High income,5077014.0,95043.9609375,38.71510696411133,1.74299955368042,5.08949089050293,37.78827667236328
Singapore,2011,East Asia and the Pacific,Asia,South-eastern Asia,High income,5182239.0,98867.9453125,40.00615310668945,1.866623044013977,4.900979995727539,38.45938110351563
Singapore,2012,East Asia and the Pacific,Asia,South-eastern Asia,High income,5293340.0,100750.8515625,40.23612213134766,1.908972144126892,4.77952241897583,38.27569580078125
Solomon Islands,2006,East Asia and the Pacific,Oceania,Melanesia,Lower middle income,491594.0,2340.660400390625,46.25131988525391,2.605113744735718,4.900887012481689,41.31885528564453
Solomon Islands,2013,East Asia and the Pacific,Oceania,Melanesia,Lower middle income,594945.0,2783.594482421875,39.22453689575195,1.809688448905945,6.52391529083252,38.29298400878906
Sierra Leone,1990,Sub-Saharan Africa,Africa,Western Africa,Low income,4196828.0,2438.674072265625,70.68757629394531,44.58333206176758,0.1963672190904617,48.92489242553711
Sierra Leone,2004,Sub-Saharan Africa,Africa,Western Africa,Low income,5355717.0,2039.299072265625,54.50234985351563,4.11059045791626,3.567502975463867,43.46957015991211
Sierra Leone,2011,Sub-Saharan Africa,Africa,Western Africa,Low income,6387251.0,2471.718505859375,49.69780349731445,3.114330768585205,4.640674114227295,41.32505416870117
Sierra Leone,2018,Sub-Saharan Africa,Africa,Western Africa,Low income,7554563.0,2766.717041015625,50.89479064941406,3.318507432937622,4.620461463928223,41.70416641235352
El Salvador,1995,Latin America and the Caribbean,Americas,Central America,Upper middle income,5762131.0,7057.92041015625,48.07468795776367,2.920163869857788,4.1103515625,42.2558708190918
El Salvador,1997,Latin America and the Caribbean,Americas,Central America,Upper middle income,5844578.0,7234.9443359375,48.26735687255859,2.93501877784729,4.502766132354736,42.90131378173828
El Salvador,1999,Latin America and the Caribbean,Americas,Central America,Upper middle income,5913900.0,7498.46728515625,49.37726211547852,3.133347749710083,3.702676296234131,43.31392288208008
El Salvador,2000,Latin America and the Caribbean,Americas,Central America,Upper middle income,5943366.0,7545.44775390625,50.57871246337891,3.367633581161499,3.510351419448853,43.70718765258789
El Salvador,2001,Latin America and the Caribbean,Americas,Central America,Upper middle income,5968060.0,7580.3232421875,51.21008682250977,3.519526481628418,3.279999732971191,43.69916152954102
El Salvador,2002,Latin America and the Caribbean,Americas,Central America,Upper middle income,5986631.0,7675.6708984375,50.5061149597168,3.406136989593506,3.270000219345093,43.40769958496094
El Salvador,2003,Latin America and the Caribbean,Americas,Central America,Upper middle income,5998599.0,7780.27197265625,49.71335220336914,3.212146282196045,3.560356378555298,43.13872146606445
El Salvador,2004,Latin America and the Caribbean,Americas,Central America,Upper middle income,6004671.0,7841.5322265625,48.10359573364258,2.909749984741211,3.880000114440918,42.55876922607422
El Salvador,2005,Latin America and the Caribbean,Americas,Central America,Upper middle income,6005578.0,8050.5341796875,50.24499893188477,3.347282886505127,3.299670457839966,43.38747024536133
El Salvador,2006,Latin America and the Caribbean,Americas,Central America,Upper middle income,6002319.0,8404.2470703125,47.1791877746582,2.766515493392944,4.470446109771729,42.03334808349609
El Salvador,2007,Latin America and the Caribbean,Americas,Central America,Upper middle income,6009824.0,8548.8349609375,46.66025161743164,2.679533004760742,4.760000705718994,41.83499908447266
El Salvador,2009,Latin America and the Caribbean,Americas,Central America,Upper middle income,6048279.0,8494.498046875,47.47895050048828,2.815488815307617,4.389560699462891,42.17890167236328
El Salvador,2010,Latin America and the Caribbean,Americas,Central America,Upper middle income,6068249.0,8648.9296875,45.23068237304688,2.481935739517212,4.689999580383301,41.41501617431641
El Salvador,2012,Latin America and the Caribbean,Americas,Central America,Upper middle income,6113975.0,9165.419921875,43.58627319335938,2.271994590759277,5.220520973205566,40.58757019042969
El Salvador,2013,Latin America and the Caribbean,Americas,Central America,Upper middle income,6138839.0,9327.564453125,44.93618774414063,2.451769590377808,5.049999237060547,41.10648345947266
El Salvador,2014,Latin America and the Caribbean,Americas,Central America,Upper middle income,6162955.0,9451.744140625,43.18214416503906,2.214666128158569,5.289999485015869,40.61878204345703
El Salvador,2015,Latin America and the Caribbean,Americas,Central America,Upper middle income,6183676.0,9646.154296875,42.26228713989258,2.121950149536133,5.609439849853516,39.95173645019531
El Salvador,2016,Latin America and the Caribbean,Americas,Central America,Upper middle income,6200800.0,9863.7607421875,41.78386306762695,2.059507369995117,5.420542240142822,39.85333251953125
El Salvador,2017,Latin America and the Caribbean,Americas,Central America,Upper middle income,6213533.0,10064.7939453125,39.79386138916016,1.852348327636719,5.880589485168457,38.86878204345703
El Salvador,2018,Latin America and the Caribbean,Americas,Central America,Upper middle income,6219807.0,10297.203125,40.3800163269043,1.899687767028809,5.690000057220459,39.32550430297852
El Salvador,2019,Latin America and the Caribbean,Americas,Central America,Upper middle income,6222318.0,10543.9384765625,40.48208618164063,1.909146785736084,5.840000629425049,39.48323059082031
El Salvador,2020,Latin America and the Caribbean,Americas,Central America,Upper middle income,6234673.0,9692.44921875,42.04141998291016,2.090254783630371,5.039495944976807,39.78727722167969
El Salvador,2021,Latin America and the Caribbean,Americas,Central America,Upper middle income,6255782.0,10809.7138671875,38.95250701904297,1.756364107131958,5.589998722076416,38.35786437988281
El Salvador,2022,Latin America and the Caribbean,Americas,Central America,Upper middle income,6280319.0,11068.921875,38.67720794677734,1.724324226379395,5.629436492919922,38.30124282836914
Somalia,2002,Sub-Saharan Africa,Africa,Eastern Africa,Low income,9550063.0,749.64453125,47.38127136230469,2.825396776199341,4.099999904632568,42.19831466674805
Somalia,2016,Sub-Saharan Africa,Africa,Eastern Africa,Low income,14348740.0,1383.658569335938,54.80961608886719,4.417547702789307,2.464929819107056,42.60520935058594
Serbia,2006,Europe and Central Asia,Europe,Southern Europe,Upper middle income,7511394.0,15903.595703125,36.25017547607422,1.488708734512329,5.419457912445068,36.44289016723633
Serbia,2010,Europe and Central Asia,Europe,Southern Europe,Upper middle income,7395864.0,18041.306640625,34.23913192749023,1.33315098285675,5.969401359558105,35.72780227661133
Serbia,2013,Europe and Central Asia,Europe,Southern Europe,Upper middle income,7276180.0,18366.685546875,36.31017684936523,1.503416776657104,5.690568923950195,36.42740249633789
Serbia,2016,Europe and Central Asia,Europe,Southern Europe,Upper middle income,7126083.0,19100.998046875,34.36214447021484,1.354786038398743,6.03000020980835,35.48016357421875
Serbia,2017,Europe and Central Asia,Europe,Southern Europe,Upper middle income,7073507.0,19656.763671875,32.22349166870117,1.204091429710388,6.599340438842773,34.56290817260742
Serbia,2018,Europe and Central Asia,Europe,Southern Europe,Upper middle income,7020019.0,20683.37109375,34.40853118896484,1.359785318374634,6.16938304901123,35.47997665405273
Serbia,2019,Europe and Central Asia,Europe,Southern Europe,Upper middle income,6966153.0,21782.447265625,31.26153373718262,1.143564105033875,7.001401424407959,34.31557083129883
Serbia,2020,Europe and Central Asia,Europe,Southern Europe,Upper middle income,6907812.0,21719.705078125,34.46026229858398,1.37898063659668,6.369999885559082,35.32022476196289
Serbia,2021,Europe and Central Asia,Europe,Southern Europe,Upper middle income,6835430.0,23668.5234375,31.96445655822754,1.196256637573242,6.800000190734863,34.32052230834961
Serbia,2022,Europe and Central Asia,Europe,Southern Europe,Upper middle income,6791213.0,24910.421875,31.71527481079102,1.177475810050964,7.050000190734863,34.47488021850586
South Sudan,2009,Sub-Saharan Africa,Africa,Eastern Africa,Low income,9243556.0,,59.29345321655273,6.273743152618408,1.399300575256348,45.05747604370117
South Sudan,2017,Sub-Saharan Africa,Africa,Eastern Africa,Low income,10259154.0,,57.56254196166992,5.198606014251709,2.12978720664978,44.39556884765625
Sao Tome and Principe,2001,Sub-Saharan Africa,Africa,Middle Africa,Lower middle income,146375.0,3907.019287109375,48.1067008972168,2.89465594291687,4.664988040924072,39.88916015625
Sao Tome and Principe,2010,Sub-Saharan Africa,Africa,Middle Africa,Lower middle income,181802.0,4882.0478515625,47.12675094604492,2.731494188308716,5.027708053588867,39.44584655761719
Sao Tome and Principe,2017,Sub-Saharan Africa,Africa,Middle Africa,Lower middle income,206970.0,5521.20263671875,54.82884216308594,4.256434440612793,3.417176246643066,42.60948944091797
Suriname,1999,Latin America and the Caribbean,Americas,South America,Upper middle income,466916.0,16217.517578125,57.33970260620117,5.6112060546875,1.239676833152771,45.97965621948242
Slovakia,1993,Europe and Central Asia,Europe,Eastern Europe,High income,5326360.0,14187.220703125,20.14875030517578,0.6849263310432434,11.52769374847412,28.88980484008789
Slovakia,1997,Europe and Central Asia,Europe,Eastern Europe,High income,5369779.0,17660.173828125,26.22869682312012,0.9111772179603577,8.789999008178711,31.3028678894043
Slovakia,2005,Europe and Central Asia,Europe,Eastern Europe,High income,5376695.0,23306.5234375,27.07842063903809,0.9583513140678406,8.630863189697266,31.64400100708008
Slovakia,2008,Europe and Central Asia,Europe,Eastern Europe,High income,5379120.0,29606.779296875,24.70107460021973,0.8440924882888794,9.500947952270508,31.04897689819336
Slovakia,2011,Europe and Central Asia,Europe,Eastern Europe,High income,5398109.0,30533.4765625,27.309814453125,0.9538123607635498,8.489151000976562,32.10610961914063
Slovakia,2014,Europe and Central Asia,Europe,Eastern Europe,High income,5415230.0,31956.46875,28.31284141540527,0.9990971088409424,8.019200325012207,32.31143951416016
Slovakia,2015,Europe and Central Asia,Europe,Eastern Europe,High income,5420278.0,33578.890625,26.0369873046875,0.8751077651977539,8.39000129699707,31.3257007598877
Slovakia,2016,Europe and Central Asia,Europe,Eastern Europe,High income,5427259.0,34188.83984375,26.59063911437988,0.9114195704460144,8.391678810119629,31.45205879211426
Slovakia,2017,Europe and Central Asia,Europe,Eastern Europe,High income,5435700.0,35117.140625,24.5232048034668,0.8155178427696228,9.059094429016113,30.84246253967285
Slovakia,2018,Europe and Central Asia,Europe,Eastern Europe,High income,5443232.0,36493.0625,23.21484756469727,0.7450502514839172,9.379064559936523,30.38130378723145
Slovakia,2019,Europe and Central Asia,Europe,Eastern Europe,High income,5450626.0,37273.1328125,24.98690223693848,0.8229121565818787,8.859999656677246,31.11927604675293
Slovakia,2020,Europe and Central Asia,Europe,Eastern Europe,High income,5455024.0,36278.30078125,23.23752784729004,0.7563228011131287,9.549049377441406,30.40989685058594
Slovakia,2021,Europe and Central Asia,Europe,Eastern Europe,High income,5442759.0,38437.4921875,24.23877906799316,0.7923587560653687,9.129997253417969,30.90321922302246
Slovakia,2022,Europe and Central Asia,Europe,Eastern Europe,High income,5473197.0,38720.48046875,24.17234230041504,0.7917526960372925,9.160914421081543,30.78450965881348
Slovakia,2023,Europe and Central Asia,Europe,Eastern Europe,High income,5518055.0,39290.43359375,24.23930549621582,0.7690364122390747,8.360000610351562,30.56441116333008
Slovenia,1993,Europe and Central Asia,Europe,Southern Europe,High income,1990811.0,22703.125,25.02352333068848,0.8686370849609375,10.09898948669434,31.91095542907715
Slovenia,1997,Europe and Central Asia,Europe,Southern Europe,High income,1984398.0,27023.55859375,24.14499282836914,0.8173384666442871,9.920992851257324,31.0392894744873
Slovenia,2000,Europe and Central Asia,Europe,Southern Europe,High income,1986816.0,30298.982421875,24.05491065979004,0.8152608871459961,9.980999946594238,31.02246856689453
Slovenia,2005,Europe and Central Asia,Europe,Southern Europe,High income,1996914.0,35846.3515625,24.14952850341797,0.8134298324584961,10.19102096557617,31.34294509887695
Slovenia,2008,Europe and Central Asia,Europe,Southern Europe,High income,2025085.0,41612.91015625,23.77249526977539,0.8016825914382935,10.06999969482422,31.0491886138916
Slovenia,2011,Europe and Central Asia,Europe,Southern Europe,High income,2048804.0,38535.70703125,25.68770027160645,0.872688889503479,9.060908317565918,31.59530067443848
Slovenia,2012,Europe and Central Asia,Europe,Southern Europe,High income,2053321.0,37333.69140625,27.33456420898438,0.9591127038002014,8.839116096496582,32.37748336791992
Slovenia,2015,Europe and Central Asia,Europe,Southern Europe,High income,2059947.0,38839.44140625,26.45973777770996,0.913358747959137,9.019998550415039,32.10459899902344
Slovenia,2016,Europe and Central Asia,Europe,Southern Europe,High income,2061373.0,39988.7109375,26.19360160827637,0.9052263498306274,9.140013694763184,31.77871131896973
Slovenia,2017,Europe and Central Asia,Europe,Southern Europe,High income,2062409.875,42030.4921875,25.55134582519531,0.8723891377449036,9.32711124420166,31.63043594360352
Slovenia,2018,Europe and Central Asia,Europe,Southern Europe,High income,2069481.0,43712.26171875,25.02718925476074,0.8524894118309021,9.589056015014648,31.41727447509766
Slovenia,2019,Europe and Central Asia,Europe,Southern Europe,High income,2083439.0,44930.5390625,25.4282054901123,0.8771191835403442,9.66905403137207,31.49536514282227
Slovenia,2020,Europe and Central Asia,Europe,Southern Europe,High income,2102419.0,42807.4609375,25.15157508850098,0.8639741539955139,9.72804069519043,31.24123001098633
Slovenia,2021,Europe and Central Asia,Europe,Southern Europe,High income,2113494.0,46274.28125,24.81714630126953,0.846055805683136,9.839056015014648,31.19223785400391
Slovenia,2022,Europe and Central Asia,Europe,Southern Europe,High income,2115228.0,47433.3984375,25.06570816040039,0.8578468561172485,9.80803394317627,31.31749534606934
Slovenia,2023,Europe and Central Asia,Europe,Southern Europe,High income,2118396.0,48243.94140625,25.09584045410156,0.857376754283905,9.828032493591309,31.48238372802734
Sweden,1992,Europe and Central Asia,Europe,Northern Europe,High income,8667574.0,39032.06640625,25.02259063720703,0.8338169455528259,9.578083992004395,31.67241477966309
Sweden,1995,Europe and Central Asia,Europe,Northern Europe,High income,8826302.0,40643.8046875,25.30916595458984,0.8451830148696899,9.288141250610352,31.5047492980957
Sweden,2000,Europe and Central Asia,Europe,Northern Europe,High income,8872101.0,48174.93359375,27.01102447509766,0.9483121633529663,9.399998664855957,32.32151794433594
Sweden,2001,Europe and Central Asia,Europe,Northern Europe,High income,8896022.0,48699.5625,26.59047889709473,0.9261292219161987,9.550000190734863,32.40697479248047
Sweden,2002,Europe and Central Asia,Europe,Northern Europe,High income,8925047.0,49646.94140625,26.21503257751465,0.900421142578125,9.479052543640137,32.25424575805664
Sweden,2003,Europe and Central Asia,Europe,Northern Europe,High income,8958431.0,50392.91796875,25.81230354309082,0.8833609819412231,9.610962867736816,31.99634742736816
Sweden,2004,Europe and Central Asia,Europe,Northern Europe,High income,8993808.0,52293.03125,25.81583023071289,0.8862021565437317,9.659035682678223,32.06300354003906
Sweden,2005,Europe and Central Asia,Europe,Northern Europe,High income,9029771.0,53539.11328125,26.45267486572266,0.9150102734565735,9.390000343322754,32.25595474243164
Sweden,2006,Europe and Central Asia,Europe,Northern Europe,High income,9080623.0,55728.25390625,27.05780220031738,0.9505541324615479,9.319997787475586,32.37173461914063
Sweden,2007,Europe and Central Asia,Europe,Northern Europe,High income,9148274.0,57100.4375,27.76204681396484,0.9778833389282227,9.060906410217285,32.76580047607422
Sweden,2008,Europe and Central Asia,Europe,Northern Europe,High income,9219900.0,56134.3203125,27.56711196899414,0.9639756679534912,8.999100685119629,32.66873931884766
Sweden,2009,Europe and Central Asia,Europe,Northern Europe,High income,9298740.0,53289.56640625,28.28139686584473,0.9938109517097473,8.69087028503418,32.99997329711914
Sweden,2010,Europe and Central Asia,Europe,Northern Europe,High income,9378232.0,55875.71875,28.12790298461914,0.9863555431365967,8.740875244140625,33.03160095214844
Sweden,2011,Europe and Central Asia,Europe,Northern Europe,High income,9449259.0,57209.91796875,28.33708190917969,1.002210259437561,8.6899995803833,32.95163345336914
Sweden,2012,Europe and Central Asia,Europe,Northern Europe,High income,9519487.0,56552.89453125,28.37156677246094,1.00309431552887,8.719999313354492,33.02725219726563
Sweden,2013,Europe and Central Asia,Europe,Northern Europe,High income,9600620.0,56713.703125,29.38102722167969,1.043875336647034,8.050000190734863,33.26682662963867
Sweden,2014,Europe and Central Asia,Europe,Northern Europe,High income,9696433.0,57442.91796875,28.7999210357666,1.018410205841064,8.370834350585938,33.28045654296875
Sweden,2015,Europe and Central Asia,Europe,Northern Europe,High income,9799481.0,59345.3515625,29.97936820983887,1.094953894615173,8.139182090759277,33.31432723999023
Sweden,2016,Europe and Central Asia,Europe,Northern Europe,High income,9923280.0,59981.41796875,30.4106330871582,1.130815029144287,8.13081169128418,33.14765167236328
Sweden,2017,Europe and Central Asia,Europe,Northern Europe,High income,10057862.0,60258.7265625,29.91152763366699,1.083410382270813,8.11918830871582,33.41139602661133
Sweden,2018,Europe and Central Asia,Europe,Northern Europe,High income,10175405.0,60696.2421875,30.53677940368652,1.124063968658447,7.909209251403809,33.36478424072266
Sweden,2019,Europe and Central Asia,Europe,Northern Europe,High income,10279125.0,61615.9921875,30.56902885437012,1.126285791397095,7.88921070098877,33.52972030639648
Sweden,2020,Europe and Central Asia,Europe,Northern Europe,High income,10353686.0,59945.5859375,29.43979835510254,1.05747127532959,8.170819282531738,33.30290222167969
